# Constructed from biom file
#OTU ID	DS-RE-1	DS-RE-2	DS-RE-3	DS-RE-4	DS-RE-5	DS-RE-6	DS-RL-1	DS-RL-2	DS-RL-3	DS-RL-4	DS-RL-5	DS-RL-6	DS-RS-1	DS-RS-2	DS-RS-3	DS-RS-4	DS-RS-5	DS-RS-6	SB-RE-1	SB-RE-2	SB-RE-3	SB-RE-4	SB-RE-5	SB-RE-6	SB-RL-1	SB-RL-2	SB-RL-3	SB-RL-4	SB-RL-5	SB-RL-6	SB-RS-1	SB-RS-2	SB-RS-3	SB-RS-4	SB-RS-5	SB-RS-6	taxonomy
OTU1033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia
OTU1034	6.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Tenericutes; c__Mollicutes; o__Mollicutes RF9; f__norank; g__norank
OTU1035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	4.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae UCG-001; s__uncultured rumen bacterium
OTU1036	35.0	5.0	5.0	0.0	5.0	1.0	19.0	0.0	0.0	0.0	1.0	5.0	16.0	1.0	126.0	1.0	4.0	1.0	0.0	1.0	2.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	1.0	0.0	0.0	0.0	273.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae
OTU1037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1; s__uncultured rumen bacterium
OTU1038	8.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	5.0	1.0	1.0	1.0	14.0	2.0	13.0	1.0	0.0	1.0	2.0	1.0	2.0	5.0	0.0	0.0	3.0	3.0	1.0	16.0	2.0	2.0	1.0	1.0	2.0	30.0	0.0	1.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae RC9 gut group
OTU1039	3.0	18.0	4.0	0.0	4.0	6.0	9.0	10.0	14.0	0.0	21.0	21.0	19.0	73.0	18.0	0.0	29.0	95.0	15.0	20.0	15.0	1.0	89.0	3.0	12.0	9.0	73.0	8.0	136.0	4.0	10.0	13.0	107.0	17.0	666.0	22.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae UCG-003; s__uncultured rumen bacterium
OTU1040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteria; o__Gastranaerophilales; f__norank; g__norank
OTU1041	8.0	22.0	1.0	75.0	9.0	9.0	83.0	179.0	11.0	10.0	31.0	15.0	53.0	37.0	8.0	5.0	22.0	6.0	33.0	1.0	38.0	23.0	6.0	2.0	67.0	5.0	3.0	33.0	20.0	8.0	42.0	7.0	4.0	24.0	23.0	4.0	d__Bacteria; p__Saccharibacteria; c__Unknown Class; o__Unknown Order; f__Unknown Family; g__Candidatus Saccharimonas; s__uncultured rumen bacterium
OTU1042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	18.0	1.0	0.0	0.0	0.0	1.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae UCG-001; s__uncultured rumen bacterium
OTU1043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	1.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Candidatus Soleaferrea; s__uncultured rumen bacterium
OTU1044	0.0	60.0	0.0	0.0	3.0	18.0	0.0	271.0	2.0	0.0	135.0	336.0	0.0	1210.0	0.0	0.0	33.0	816.0	49.0	1.0	1.0	0.0	1.0	0.0	293.0	0.0	0.0	0.0	55.0	0.0	50.0	0.0	0.0	0.0	27.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1
OTU1045	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	3.0	2.0	0.0	8.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae RC9 gut group
OTU1046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	13.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae RC9 gut group; s__uncultured rumen bacterium
OTU1047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae
OTU1048	0.0	1.0	0.0	0.0	0.0	1.0	5.0	19.0	6.0	5.0	0.0	3.0	3.0	3.0	4.0	7.0	4.0	1.0	3.0	1.0	1.0	1.0	1.0	0.0	9.0	5.0	7.0	7.0	7.0	3.0	9.0	12.0	3.0	2.0	9.0	2.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-005; s__uncultured rumen bacterium
OTU1049	1.0	0.0	2.0	0.0	0.0	1.0	10.0	1.0	15.0	2.0	2.0	8.0	11.0	0.0	15.0	12.0	7.0	3.0	6.0	2.0	1.0	0.0	0.0	0.0	6.0	3.0	1.0	6.0	1.0	1.0	12.0	7.0	8.0	2.0	6.0	1.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiraceae NK3A20 group
OTU1050	32.0	4.0	18.0	9.0	10.0	32.0	3.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	7.0	34.0	40.0	28.0	56.0	0.0	1.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae RC9 gut group; s__uncultured bacterium
OTU1051	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family XIII
OTU1052	0.0	9.0	0.0	0.0	0.0	3.0	0.0	21.0	0.0	2.0	0.0	26.0	1.0	27.0	1.0	1.0	0.0	23.0	2.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	4.0	4.0	0.0	0.0	2.0	1.0	d__Bacteria; p__SHA-109; c__norank; o__norank; f__norank; g__norank; s__uncultured rumen bacterium
OTU1054	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1; s__uncultured rumen bacterium
OTU1056	0.0	0.0	0.0	0.0	0.0	0.0	2.0	15.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium 1
OTU1057	662.0	8.0	64.0	9.0	7.0	7.0	19.0	17.0	149.0	11.0	7.0	13.0	9.0	13.0	241.0	21.0	25.0	12.0	12.0	15.0	111.0	118.0	2.0	16.0	26.0	21.0	60.0	223.0	13.0	63.0	59.0	26.0	78.0	198.0	32.0	87.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenellaceae R-7 group; s__uncultured sludge bacterium
OTU1058	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	6.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	2.0	1.0	d__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae
OTU1059	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	12.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1; s__Prevotella bryantii B14
OTU1060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__uncultured; s__uncultured rumen bacterium
OTU1061	0.0	1.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
OTU1062	8.0	3.0	6.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	30.0	8.0	4.0	3.0	7.0	5.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Nesterenkonia
OTU1063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Anaerorhabdus] furcosa group
OTU1064	1.0	1.0	0.0	0.0	0.0	0.0	1.0	13.0	2.0	4.0	8.0	3.0	5.0	14.0	13.0	1.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	1.0	3.0	4.0	3.0	2.0	1.0	1.0	6.0	2.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenellaceae R-7 group
OTU1065	11.0	3.0	0.0	3.0	1.0	2.0	6.0	24.0	16.0	2.0	6.0	0.0	17.0	7.0	6.0	9.0	16.0	10.0	13.0	3.0	3.0	8.0	24.0	0.0	5.0	6.0	12.0	41.0	5.0	0.0	3.0	19.0	20.0	7.0	3.0	7.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__uncultured rumen bacterium
OTU1066	0.0	0.0	0.0	0.0	1.0	0.0	1.0	103.0	6.0	0.0	0.0	0.0	2.0	30.0	2.0	3.0	18.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	38.0	0.0	0.0	4.0	9.0	1.0	35.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenellaceae R-7 group
OTU1067	1173.0	75.0	276.0	104.0	51.0	264.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	95.0	140.0	133.0	63.0	1234.0	240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__uncultured rumen bacterium
OTU1068	2.0	2.0	14.0	2.0	0.0	0.0	1.0	5.0	11.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	56.0	0.0	0.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured rumen bacterium
OTU1069	0.0	35.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteria; o__Gastranaerophilales; f__norank; g__norank; s__uncultured bacterium
OTU1070	7.0	4.0	2.0	2.0	0.0	1.0	17.0	1.0	37.0	0.0	1.0	0.0	28.0	11.0	24.0	4.0	2.0	1.0	14.0	5.0	14.0	10.0	6.0	0.0	9.0	2.0	9.0	28.0	2.0	1.0	9.0	6.0	79.0	52.0	13.0	2.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae UCG-004; s__uncultured rumen bacterium
OTU1071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
OTU1072	4.0	9.0	1.0	0.0	0.0	0.0	37.0	24.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	3.0	1.0	25.0	1.0	0.0	0.0	0.0	21.0	322.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales RF16 group; g__norank
OTU1073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Coriobacteriales; f__Coriobacteriaceae; g__uncultured; s__uncultured bacterium
OTU1074	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	3.0	0.0	0.0	1.0	3.0	1.0	4.0	2.0	5.0	6.0	1.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	3.0	4.0	0.0	6.0	5.0	2.0	1.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae
OTU1075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae NK3B31 group; s__uncultured rumen bacterium
OTU1076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Eubacterium] hallii group; s__uncultured rumen bacterium
OTU1077	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteria; o__Gastranaerophilales; f__norank; g__norank; s__uncultured bacterium
OTU1078	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	4.0	1.0	9.0	1.0	0.0	2.0	3.0	2.0	6.0	7.0	0.0	2.0	0.0	0.0	0.0	3.0	2.0	2.0	2.0	3.0	1.0	16.0	11.0	5.0	0.0	8.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae RC9 gut group; s__uncultured bacterium
OTU1079	0.0	3.0	1.0	0.0	3.0	0.0	1.0	1.0	5.0	1.0	103.0	0.0	0.0	16.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales UCG-001; g__norank; s__uncultured rumen bacterium
OTU1080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family XIII; g__[Eubacterium] nodatum group; s__uncultured bacterium
OTU1081	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	4.0	0.0	0.0	2.0	0.0	4.0	8.0	0.0	6.0	d__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Anaerorhabdus] furcosa group; s__uncultured rumen bacterium
OTU1082	7.0	34.0	106.0	11.0	27.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	1.0	18.0	15.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-014; s__uncultured rumen bacterium
OTU1083	1.0	1.0	0.0	0.0	0.0	2.0	9.0	3.0	22.0	27.0	14.0	153.0	10.0	5.0	58.0	140.0	55.0	74.0	0.0	1.0	0.0	0.0	0.0	4.0	8.0	7.0	0.0	15.0	11.0	55.0	9.0	5.0	2.0	27.0	19.0	23.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminiclostridium 6; s__uncultured rumen bacterium
OTU1085	7.0	34.0	0.0	6.0	6.0	5.0	7.0	22.0	15.0	20.0	20.0	22.0	11.0	4.0	24.0	22.0	21.0	18.0	5.0	1.0	0.0	1.0	9.0	3.0	8.0	12.0	8.0	16.0	14.0	10.0	24.0	30.0	17.0	11.0	21.0	21.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae NK4A214 group; s__uncultured bacterium
OTU1086	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	36.0	3.0	3.0	6.0	10.0	0.0	1.0	0.0	5.0	28.0	18.0	1.0	5.0	0.0	5.0	113.0	44.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1; s__uncultured bacterium
OTU1087	2.0	0.0	1.0	3.0	0.0	0.0	8.0	13.0	3.0	4.0	32.0	11.0	17.0	16.0	31.0	23.0	46.0	32.0	6.0	8.0	0.0	5.0	1.0	0.0	5.0	3.0	10.0	10.0	28.0	2.0	59.0	52.0	21.0	12.0	31.0	19.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family XIII; g__[Eubacterium] nodatum group; s__uncultured rumen bacterium
OTU1088	1.0	11.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	7.0	4.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
OTU1089	226.0	26.0	42.0	86.0	32.0	559.0	5.0	1.0	0.0	1.0	1.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	367.0	13.0	14.0	276.0	160.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family XIII; g__[Eubacterium] nodatum group
OTU1090	9.0	22.0	8.0	5.0	1.0	2.0	5.0	101.0	88.0	101.0	21.0	54.0	17.0	91.0	272.0	264.0	52.0	59.0	3.0	4.0	8.0	1.0	4.0	12.0	1.0	5.0	2.0	23.0	50.0	95.0	5.0	54.0	14.0	72.0	165.0	212.0	d__Bacteria; p__Bacteroidetes
OTU1091	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Oribacterium
OTU1092	76.0	17.0	0.0	7.0	32.0	0.0	129.0	192.0	23.0	10.0	60.0	0.0	5.0	15.0	4.0	1.0	17.0	0.0	46.0	234.0	24.0	45.0	7.0	0.0	167.0	149.0	277.0	10.0	170.0	0.0	13.0	17.0	15.0	2.0	16.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae RC9 gut group; s__uncultured rumen bacterium
OTU1093	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	5.0	8.0	1.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	2.0	0.0	0.0	23.0	1.0	0.0	3.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae RC9 gut group; s__uncultured rumen bacterium
OTU1094	5.0	1.0	6.0	0.0	1.0	1.0	14.0	41.0	74.0	44.0	37.0	35.0	16.0	11.0	138.0	78.0	71.0	18.0	13.0	6.0	23.0	6.0	0.0	0.0	37.0	19.0	55.0	126.0	4.0	1.0	50.0	50.0	82.0	95.0	4.0	6.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae RC9 gut group; s__uncultured rumen bacterium
OTU1095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-010; s__uncultured rumen bacterium
OTU1096	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	14.0	13.0	0.0	5.0	12.0	2.0	4.0	0.0	10.0	4.0	2.0	0.0	7.0	0.0	30.0	4.0	80.0	0.0	19.0	0.0	113.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales BS11 gut group; g__norank; s__uncultured rumen bacterium
OTU1097	59.0	78.0	0.0	0.0	3.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	229.0	288.0	6.0	234.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Spirochaetae; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema 2
OTU1098	72.0	32.0	0.0	0.0	1.0	0.0	37.0	23.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales BS11 gut group; g__norank; s__uncultured rumen bacterium
